mirnaid,refseqid,bindingp,validated,TargetScan,miRDB,miRTarBase
hsa-miR-495-3p,NM_198581,1.0,,0,1,0
hsa-miR-495-3p,NM_198794,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_198795,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_198795,1.0,,0,1,0
hsa-miR-495-3p,NM_198882,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_198920,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_198941,1.0,,0,1,0
hsa-miR-495-3p,NM_199138,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_199229,1.0,,0,1,0
hsa-miR-495-3p,NM_199344,0.9615384615384616,MIRT534364,0,0,1
hsa-miR-495-3p,NM_199344,0.9230769230769232,MIRT534364,0,0,1
hsa-miR-495-3p,NM_201274,0.9230769230769232,MIRT556082,1,1,1
hsa-miR-495-3p,NM_201439,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_201440,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_201515,1.0,,0,1,0
hsa-miR-495-3p,NM_201551,0.8076923076923077,,0,1,0
hsa-miR-495-3p,NM_201648,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001369733,0.8461538461538461,,1,1,0
hsa-miR-495-3p,NM_001369736,0.8461538461538461,,1,1,0
hsa-miR-495-3p,NM_001369781,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001369782,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001369783,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001369785,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001370102,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001370130,1.0,,1,1,0
hsa-miR-495-3p,NM_001370130,0.9230769230769232,,1,1,0
hsa-miR-495-3p,NM_001370131,1.0,,1,1,0
hsa-miR-495-3p,NM_001370131,0.9230769230769232,,1,1,0
hsa-miR-495-3p,NM_001370309,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001371457,0.8461538461538461,,1,0,0
hsa-miR-495-3p,NM_001371727,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001371910,0.9230769230769232,,1,1,0
hsa-miR-495-3p,NM_001371910,0.8461538461538461,,1,1,0
hsa-miR-495-3p,NM_001371911,0.9230769230769232,,1,1,0
hsa-miR-495-3p,NM_001371911,0.8461538461538461,,1,1,0
hsa-miR-495-3p,NM_001372052,0.8076923076923077,,1,0,0
hsa-miR-495-3p,NM_001372169,0.8461538461538461,,1,1,0
hsa-miR-495-3p,NM_001372263,0.8461538461538461,,1,1,0
hsa-miR-495-3p,NM_001374782,1.0,,0,1,0
hsa-miR-495-3p,NM_001375397,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001375462,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001375819,0.9230769230769232,,1,1,0
hsa-miR-495-3p,NM_001375833,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001375834,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001375835,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001375836,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001375912,0.8717948717948717,,1,1,0
hsa-miR-495-3p,NM_001376049,1.0,,0,1,0
hsa-miR-495-3p,NM_001376376,0.8461538461538461,,1,1,0
hsa-miR-495-3p,NM_001376797,0.8076923076923077,,1,0,0
hsa-miR-495-3p,NM_001376798,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001376799,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001376806,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001376808,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001376809,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001376810,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001376813,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001377262,0.8461538461538461,MIRT749260,0,1,1
hsa-miR-495-3p,NM_001377298,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001377299,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001377300,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001377301,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001377401,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001377403,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001377468,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001378414,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001378591,0.8461538461538461,,1,0,0
hsa-miR-495-3p,NM_001378847,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001378848,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001378851,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001378964,0.8076923076923077,,0,1,0
hsa-miR-495-3p,NM_001379226,1.0,,1,0,0
hsa-miR-495-3p,NM_001382239,0.8461538461538461,MIRT621738,0,0,1
hsa-miR-495-3p,NM_001382241,0.8461538461538461,MIRT621738,0,0,1
hsa-miR-495-3p,NM_001384140,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001384354,0.9230769230769232,,1,0,0
hsa-miR-495-3p,NM_001384546,1.0,,0,1,0
hsa-miR-495-3p,NM_001384547,1.0,,0,1,0
hsa-miR-495-3p,NM_001384657,0.9230769230769232,,1,1,0
hsa-miR-495-3p,NM_001384889,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001384899,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001385305,0.8461538461538461,,1,1,0
hsa-miR-495-3p,NM_001385367,1.0,,0,1,0
hsa-miR-495-3p,NM_001385368,1.0,,0,1,0
hsa-miR-495-3p,NM_001386142,1.0,,0,1,0
hsa-miR-495-3p,NM_001386143,1.0,,0,1,0
hsa-miR-495-3p,NM_001386156,1.0,,0,1,0
hsa-miR-495-3p,NM_001386157,1.0,,0,1,0
hsa-miR-495-3p,NM_001386166,1.0,,0,1,0
hsa-miR-495-3p,NM_001386174,1.0,,0,1,0
hsa-miR-495-3p,NM_001386735,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001388185,1.0,,1,0,0
hsa-miR-495-3p,NM_001388186,1.0,,1,0,0
hsa-miR-495-3p,NM_001389616,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001389617,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001391893,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001391900,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001391905,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001391906,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001393349,1.0,,0,1,0
hsa-miR-495-3p,NM_001393360,0.8461538461538461,,1,0,0
hsa-miR-495-3p,NM_001393404,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001393719,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001393719,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001394015,0.9230769230769232,,1,1,0
hsa-miR-495-3p,NM_001394057,0.8846153846153846,,0,1,0
hsa-miR-495-3p,NM_001394812,1.0,,1,1,0
hsa-miR-495-3p,NM_001394828,1.0,,0,1,0
hsa-miR-495-3p,NM_001394829,1.0,,0,1,0
hsa-miR-495-3p,NM_001394998,0.9230769230769232,,1,1,0
hsa-miR-495-3p,NM_001395205,1.0,,0,1,0
hsa-miR-495-3p,NM_001395460,0.9230769230769232,,1,1,0
hsa-miR-495-3p,NM_001395679,1.0,,1,1,0
hsa-miR-495-3p,NM_001395682,1.0,,1,1,0
hsa-miR-495-3p,NM_001395685,1.0,,1,1,0
hsa-miR-495-3p,NM_001395689,1.0,,1,1,0
hsa-miR-495-3p,NM_001395891,0.9230769230769232,,1,0,0
hsa-miR-495-3p,NM_001395891,0.8461538461538461,,1,0,0
hsa-miR-495-3p,NM_001396040,0.9230769230769232,MIRT527968,0,0,1
hsa-miR-495-3p,NM_001396041,0.9230769230769232,MIRT527968,0,0,1
hsa-miR-495-3p,NM_001396043,0.9230769230769232,MIRT527968,0,0,1
hsa-miR-495-3p,NM_001398283,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001399817,0.9230769230769232,MIRT183431,1,1,1
hsa-miR-495-3p,NM_001400026,0.9230769230769232,,1,1,0
hsa-miR-495-3p,NM_001400136,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001407,0.8461538461538461,,1,0,0
hsa-miR-495-3p,NM_014268,0.8461538461538461,,1,0,0
hsa-miR-495-3p,NM_014293,0.8461538461538461,,1,0,0
hsa-miR-495-3p,NM_014337,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_014345,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_014452,0.8461538461538461,,1,1,0
hsa-miR-495-3p,NM_014484,1.0,,0,1,0
hsa-miR-495-3p,NM_014494,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_014497,0.8461538461538461,,1,1,0
hsa-miR-495-3p,NM_014576,1.0,,1,1,0
hsa-miR-495-3p,NM_014576,0.9230769230769232,,1,1,0
hsa-miR-495-3p,NM_014593,0.8461538461538461,,1,0,0
hsa-miR-495-3p,NM_014594,0.9230769230769232,MIRT450084,0,0,1
hsa-miR-495-3p,NM_014618,0.9230769230769232,,1,1,0
hsa-miR-495-3p,NM_014630,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_014660,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_014663,0.8461538461538461,,1,1,0
hsa-miR-495-3p,NM_014682,0.9230769230769232,,1,1,0
hsa-miR-495-3p,NM_014683,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_014705,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_014706,0.8461538461538461,,1,0,0
hsa-miR-495-3p,NM_014715,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_014728,0.8461538461538461,,1,1,0
hsa-miR-495-3p,NM_014730,1.0,MIRT062714,0,1,1
hsa-miR-495-3p,NM_014733,1.0,,0,1,0
hsa-miR-495-3p,NM_014781,1.0,,0,1,0
hsa-miR-495-3p,NM_014787,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_014787,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_014819,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_014823,0.9230769230769232,,1,1,0
hsa-miR-495-3p,NM_014823,0.8461538461538461,,1,1,0
hsa-miR-495-3p,NM_014838,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_014848,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_014897,1.0,,0,1,0
hsa-miR-495-3p,NM_014937,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_014942,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_014974,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_014974,1.0,,0,1,0
hsa-miR-495-3p,NM_014996,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_015001,1.0,,0,1,0
hsa-miR-495-3p,NM_015020,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_015028,0.8461538461538461,,1,0,0
hsa-miR-495-3p,NM_015030,1.0,,0,1,0
hsa-miR-495-3p,NM_015033,0.9230769230769232,,1,0,0
hsa-miR-495-3p,NM_015042,0.9230769230769232,,1,0,0
hsa-miR-495-3p,NM_015056,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_015071,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_015087,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_015101,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_015101,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_015110,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_015130,0.8461538461538461,MIRT054674,0,0,1
hsa-miR-495-3p,NM_015134,0.9230769230769232,MIRT556082,1,1,1
hsa-miR-495-3p,NM_015144,0.8461538461538461,,1,1,0
hsa-miR-495-3p,NM_015146,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_015156,0.8461538461538461,,1,1,0
hsa-miR-495-3p,NM_015176,0.9230769230769232,,1,1,0
hsa-miR-495-3p,NM_015183,1.0,,0,1,0
hsa-miR-495-3p,NM_015191,0.9230769230769232,,1,0,0
hsa-miR-495-3p,NM_015191,0.8461538461538461,,1,0,0
hsa-miR-495-3p,NM_015204,0.8461538461538461,,1,1,0
hsa-miR-495-3p,NM_015215,0.8205128205128205,,0,1,0
hsa-miR-495-3p,NM_015225,1.0,,0,1,0
hsa-miR-495-3p,NM_015245,0.9230769230769232,,1,0,0
hsa-miR-495-3p,NM_015250,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_015256,1.0,,1,1,0
hsa-miR-495-3p,NM_015272,0.9230769230769232,,1,1,0
hsa-miR-495-3p,NM_015278,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_015286,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_015288,0.9230769230769232,,1,0,0
hsa-miR-495-3p,NM_015295,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_015310,0.8846153846153846,,0,1,0
hsa-miR-495-3p,NM_015480,1.0,,0,1,0
hsa-miR-495-3p,NM_015491,0.9230769230769232,MIRT521841,0,0,1
hsa-miR-495-3p,NM_015553,0.9230769230769232,,1,0,0
hsa-miR-495-3p,NM_015566,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_015566,0.8076923076923077,,0,1,0
hsa-miR-495-3p,NM_015569,1.0,,0,1,0
hsa-miR-495-3p,NM_015610,0.8461538461538461,,1,1,0
hsa-miR-495-3p,NM_015617,0.9230769230769232,,1,0,0
hsa-miR-495-3p,NM_015630,0.8461538461538461,,1,1,0
hsa-miR-495-3p,NM_015640,1.0,,0,1,0
hsa-miR-495-3p,NM_015642,0.8461538461538461,,1,1,0
hsa-miR-495-3p,NM_015651,0.8461538461538461,,1,0,0
hsa-miR-495-3p,NM_015693,0.8461538461538461,,1,0,0
hsa-miR-495-3p,NM_015879,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_015886,0.8461538461538461,,1,1,0
hsa-miR-495-3p,NM_015906,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_015912,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_015962,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_015980,0.8461538461538461,,1,1,0
hsa-miR-495-3p,NM_016003,0.8461538461538461,,1,1,0
hsa-miR-495-3p,NM_016037,1.0,,0,1,0
hsa-miR-495-3p,NM_016094,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_016103,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_016201,1.0,,1,0,0
hsa-miR-495-3p,NM_016203,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_016206,1.0,,0,1,0
hsa-miR-495-3p,NM_016271,0.8461538461538461,MIRT148281,1,1,1
hsa-miR-495-3p,NM_016287,1.0,,1,0,0
hsa-miR-495-3p,NM_016287,0.8461538461538461,,1,0,0
hsa-miR-495-3p,NM_016289,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_016369,0.9230769230769232,,1,1,0
hsa-miR-495-3p,NM_016441,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_016447,1.0,,0,1,0
hsa-miR-495-3p,NM_016483,0.8461538461538461,,1,0,0
hsa-miR-495-3p,NM_016511,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_016529,0.9230769230769232,,1,1,0
hsa-miR-495-3p,NM_016531,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_016578,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_016603,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_016952,0.8076923076923077,,0,1,0
hsa-miR-495-3p,NM_016953,1.0,,0,1,0
hsa-miR-495-3p,NM_017437,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_017452,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_017453,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_017453,1.0,,0,1,0
hsa-miR-495-3p,NM_017454,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_017515,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_017515,1.0,,0,1,0
hsa-miR-495-3p,NM_017552,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_017620,0.9230769230769232,,1,1,0
hsa-miR-495-3p,NM_017673,1.0,,1,1,0
hsa-miR-495-3p,NM_017681,1.0,,0,1,0
hsa-miR-495-3p,NM_017752,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_017759,0.9743589743589745,,0,1,0
hsa-miR-495-3p,NM_017777,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_017780,0.9230769230769232,,1,0,0
hsa-miR-495-3p,NM_017851,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_017858,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_017877,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_017923,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_017929,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_017934,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_017953,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_017954,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_018014,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_018014,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_018044,0.9230769230769232,,1,0,0
hsa-miR-495-3p,NM_018121,1.0,,1,1,0
hsa-miR-495-3p,NM_018121,0.9230769230769232,,1,1,0
hsa-miR-495-3p,NM_018143,0.9230769230769232,,1,1,0
hsa-miR-495-3p,NM_018151,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_018151,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_018184,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_018202,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_018212,1.0,,1,1,0
hsa-miR-495-3p,NM_018299,0.8461538461538461,,1,1,0
hsa-miR-495-3p,NM_018299,0.9230769230769232,,1,1,0
hsa-miR-495-3p,NM_018301,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_018304,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001190979,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001190983,0.8461538461538461,,1,0,0
hsa-miR-495-3p,NM_001191005,1.0,,1,1,0
hsa-miR-495-3p,NM_001191006,0.9615384615384616,,1,1,0
hsa-miR-495-3p,NM_001191007,1.0,,1,1,0
hsa-miR-495-3p,NM_001191009,1.0,,1,1,0
hsa-miR-495-3p,NM_001191320,1.0,,0,1,0
hsa-miR-495-3p,NM_001191320,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001191321,1.0,,0,1,0
hsa-miR-495-3p,NM_001191321,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001193267,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001193267,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001193533,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001195144,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001195144,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001195215,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001195432,1.0,,0,1,0
hsa-miR-495-3p,NM_001195433,1.0,,0,1,0
hsa-miR-495-3p,NM_001195434,1.0,,0,1,0
hsa-miR-495-3p,NM_001195470,0.8461538461538461,,1,1,0
hsa-miR-495-3p,NM_001195470,0.8269230769230769,,1,1,0
hsa-miR-495-3p,NM_001195573,0.8461538461538461,,1,1,0
hsa-miR-495-3p,NM_001197218,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001197219,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001197219,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001197220,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001197221,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001197221,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001197223,1.0,,0,1,0
hsa-miR-495-3p,NM_001197223,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001197320,0.9230769230769232,MIRT180983,0,0,1
hsa-miR-495-3p,NM_001198634,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001198801,0.8076923076923077,,0,1,0
hsa-miR-495-3p,NM_001198802,0.8076923076923077,,0,1,0
hsa-miR-495-3p,NM_001198818,1.0,,1,1,0
hsa-miR-495-3p,NM_001198818,0.9230769230769232,,1,1,0
hsa-miR-495-3p,NM_001198819,1.0,,1,1,0
hsa-miR-495-3p,NM_001198819,0.9230769230769232,,1,1,0
hsa-miR-495-3p,NM_001198819,0.8461538461538461,,1,1,0
hsa-miR-495-3p,NM_001198820,1.0,,1,1,0
hsa-miR-495-3p,NM_001198820,0.8461538461538461,,1,1,0
hsa-miR-495-3p,NM_001198820,0.9230769230769232,,1,1,0
hsa-miR-495-3p,NM_001198840,0.8461538461538461,,1,1,0
hsa-miR-495-3p,NM_001198915,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001198915,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001198916,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001198916,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001199135,1.0,,0,1,0
hsa-miR-495-3p,NM_001199260,0.8974358974358974,,0,1,0
hsa-miR-495-3p,NM_001199319,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001199324,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001199388,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001199671,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001199672,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001199673,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001199743,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001199973,0.9230769230769232,,1,0,0
hsa-miR-495-3p,NM_001199974,0.9230769230769232,,1,0,0
hsa-miR-495-3p,NM_001199987,0.8461538461538461,MIRT454746,0,1,1
hsa-miR-495-3p,NM_001201329,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001201480,0.8333333333333334,,0,1,0
hsa-miR-495-3p,NM_001201480,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001201481,0.8333333333333334,,0,1,0
hsa-miR-495-3p,NM_001201481,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001201482,0.8333333333333334,,0,1,0
hsa-miR-495-3p,NM_001201482,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001201564,0.8461538461538461,,1,0,0
hsa-miR-495-3p,NM_001202435,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001202546,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001204386,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001204492,1.0,,1,1,0
hsa-miR-495-3p,NM_001204803,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001204878,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001205247,1.0,,1,1,0
hsa-miR-495-3p,NM_001205248,1.0,,1,1,0
hsa-miR-495-3p,NM_001205248,0.8461538461538461,,1,1,0
hsa-miR-495-3p,NM_001205250,1.0,,1,1,0
hsa-miR-495-3p,NM_001205250,0.9230769230769232,,1,1,0
hsa-miR-495-3p,NM_001205251,1.0,,1,1,0
hsa-miR-495-3p,NM_001206646,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001206647,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001206648,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001206789,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001206946,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001206947,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001206971,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001206972,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001219,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001222,0.9230769230769232,,1,1,0
hsa-miR-495-3p,NM_001241,1.0,,1,1,0
hsa-miR-495-3p,NM_001242385,0.8461538461538461,MIRT749260,0,1,1
hsa-miR-495-3p,NM_001242466,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001242785,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001242809,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001242811,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001242813,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001242814,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001242894,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001242895,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001242957,0.8461538461538461,MIRT749260,0,1,1
hsa-miR-495-3p,NM_001243194,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001243256,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001243286,1.0,,0,1,0
hsa-miR-495-3p,NM_001243327,0.8846153846153846,,0,1,0
hsa-miR-495-3p,NM_001243328,0.8846153846153846,,0,1,0
hsa-miR-495-3p,NM_001243597,0.8076923076923077,,0,1,0
hsa-miR-495-3p,NM_001243812,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001244962,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001247,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001248008,1.0,,0,1,0
hsa-miR-495-3p,NM_001252127,0.8461538461538461,,1,0,0
hsa-miR-495-3p,NM_001252612,0.8461538461538461,,1,1,0
hsa-miR-495-3p,NM_001252624,0.8461538461538461,,1,1,0
hsa-miR-495-3p,NM_001252634,1.0,,1,1,0
hsa-miR-495-3p,NM_001252660,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001253799,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001253801,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001254,0.8461538461538461,,1,1,0
hsa-miR-495-3p,NM_001254728,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001254729,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001254738,1.0,,0,1,0
hsa-miR-495-3p,NM_001254738,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001254752,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001256126,0.8974358974358976,,0,1,0
hsa-miR-495-3p,NM_001256126,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001256141,0.8461538461538461,,1,0,0
hsa-miR-495-3p,NM_001256160,0.8461538461538461,,0,1,0
hsa-miR-495-3p,NM_001256160,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001256405,1.0,,0,1,0
hsa-miR-495-3p,NM_001256410,1.0,,0,1,0
hsa-miR-495-3p,NM_001256411,0.9230769230769232,,0,1,0
hsa-miR-495-3p,NM_001256420,0.8461538461538461,,1,0,0
hsa-miR-495-3p,NM_001256425,1.0,,1,1,0
hsa-miR-495-3p,NM_001256426,1.0,,1,1,0
hsa-miR-495-3p,NM_001256427,1.0,,1,1,0
hsa-miR-495-3p,NM_001256461,0.8461538461538461,,0,1,0
